Name,URI,Popularity,Genres,Followers
Kasabian,spotify:artist:11wRdbnoYqRddKBrpHt4Ue,60.0,"['alternative rock', 'britpop', 'garage rock', 'leicester indie', 'modern rock', 'rock']",1761974.0
Kevin Rudolf,spotify:artist:0Chxmm4XMM87mJOHvyiUzL,50.0,"['pop rap', 'wrestling']",143226.0
BOYS LIKE GIRLS,spotify:artist:0vWCyXMrrvMlCcepuOJaGI,59.0,"['neon pop punk', 'pop punk']",1188071.0
Cascada,spotify:artist:0N0d3kjwdY2h7UVuTdJGfp,65.0,"['eurodance', 'europop', 'german techno', 'melbourne bounce international']",501512.0
Agnes Obel,spotify:artist:1rKrEdI6GKirxWHxIUPYms,58.0,['chamber pop'],834303.0
The Pussycat Dolls,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,67.0,"['dance pop', 'girl group', 'pop']",5545092.0
The Veronicas,spotify:artist:1dIdBZaaHRW2bDTkHNfWln,54.0,"['australian pop', 'candy pop', 'dance pop', 'girl group', 'post-teen pop']",952838.0
Uncle Kracker,spotify:artist:2DnqqkzzDKm3vAoyHtn8So,58.0,"['country', 'pop rock', 'post-grunge']",682697.0
A.R. Rahman,spotify:artist:1mYsTxnqsietFxj1OgoGbG,79.0,['filmi'],42556080.0
The-Dream,spotify:artist:1W3FSF1BLpY3hlVIgvenLz,62.0,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",1271223.0
Maxwell,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,57.0,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",1653810.0
The Prodigy,spotify:artist:4k1ELeJKT1ISyDv8JivPpB,63.0,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",2377053.0
Fabolous,spotify:artist:0YWxKQj2Go9CGHCp77UOyy,64.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",2653948.0
JLS,spotify:artist:5xi3SZpllRPAkoPVbjB6nc,52.0,"['boy band', 'talent show']",515629.0
Asher Roth,spotify:artist:1wgY8huggK60P5nvYrwcYT,43.0,['indie pop rap'],248802.0
Tinchy Stryder,spotify:artist:7h2Y48bG543JDzEed383cx,44.0,['grime'],191468.0
The Offspring,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,75.0,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']",5323046.0
Estelle,spotify:artist:5T0MSzX9RC5NA6gAI6irSn,64.0,"['neo soul', 'r&b']",273218.0
M.I.A.,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,66.0,"['escape room', 'indietronica', 'new rave']",1288520.0
Finger Eleven,spotify:artist:0niJkG4tKkne3zwr7I8n9n,59.0,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge']",708812.0
Guru Josh Project,spotify:artist:4ME85YvMUi1hdqhbind7gy,57.0,['acid house'],66572.0
The Killers,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,76.0,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",7172046.0
Kardinal Offishall,spotify:artist:5P2rwRBgIN450RaJxdjYdA,60.0,['canadian old school hip hop'],68630.0
Madonna,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,79.0,"['dance pop', 'pop']",7433442.0
Kid Rock,spotify:artist:7dOBabd5O4CvKrg4iriHTM,65.0,['nu metal'],2565062.0
Natasha Bedingfield,spotify:artist:7o95ZoZt5ZYn31e9z1Hc0a,66.0,"['dance pop', 'pop', 'post-teen pop']",1661958.0
Jordin Sparks,spotify:artist:2AQjGvtT0pFYfxR3neFcvz,61.0,"['dance pop', 'pop', 'post-teen pop']",2375022.0
Saving Abel,spotify:artist:2AVVj8ezW2mJ0v8u7XydiF,54.0,"['alternative metal', 'nu metal', 'post-grunge']",863496.0
Vampire Weekend,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,63.0,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']",1868163.0
Colbie Caillat,spotify:artist:6aZyMrc4doVtZyKNilOmwu,67.0,"['dance pop', 'neo mellow', 'pop']",2493622.0
SeptembersRich,spotify:artist:2AXsnwUyL9eMUy3y0ly2si,52.0,['rage rap'],53712.0
Eric Prydz,spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R,63.0,"['edm', 'electro house', 'house', 'pop dance', 'progressive house']",598851.0
Metro Station,spotify:artist:7vXwfZyDp3spzIVNXDaTPN,52.0,"['electropowerpop', 'neon pop punk', 'pixie', 'pop punk']",333581.0
Jeezy,spotify:artist:4yBK75WVCQXej1p04GWqxH,69.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']",2381353.0
David Archuleta,spotify:artist:2C9n4tQgNLhHPhSCmdsQnk,54.0,"['idol', 'lds youth', 'post-teen pop']",546946.0
Plies,spotify:artist:3jksrX4oBklxR78ft8gv3j,61.0,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']",1868203.0
Basshunter,spotify:artist:37DdwREpvvQHmGLFEZ4h0Q,59.0,"['eurodance', 'europop']",470361.0
Leona Lewis,spotify:artist:5lKZWd6HiSCLfnDGrq9RAm,70.0,"['british soul', 'dance pop', 'pop', 'talent show']",3544871.0
Secondhand Serenade,spotify:artist:6eouuqqGggqDlYRV63cgPo,55.0,"['neon pop punk', 'piano rock', 'pixie', 'pop punk']",965528.0
Dizzee Rascal,spotify:artist:0gusqTJKxtU1UTmNRMHZcv,59.0,"['grime', 'instrumental grime']",463319.0
3 Doors Down,spotify:artist:2RTUTCvo6onsAnheUk3aL9,69.0,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",4256581.0
Michael Franti & Spearhead,spotify:artist:1mHuZMOP8FG5ip4yAb1vrB,53.0,['reggae fusion'],209788.0
T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,76.0,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",4615846.0
Alexandra Burke,spotify:artist:6yZoNdsPrYLviaEOOzbZt8,48.0,['talent show'],483902.0
Fergie,spotify:artist:3r17AfJCCUqC9Lf0OAc73G,68.0,"['dance pop', 'pop']",5650715.0
Mary J. Blige,spotify:artist:1XkoF8ryArs86LZvFOkbyr,70.0,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",3711205.0
Jesse McCartney,spotify:artist:2Hjj68yyUPiC0HKEOigcEp,56.0,"['dance pop', 'pop', 'post-teen pop']",998223.0
Ray J,spotify:artist:6gbGGM0E8Q1hE511psqxL0,52.0,['pop rap'],700405.0
Colby O'Donis,spotify:artist:7fObcBw9VM3x7ntWKCYl0z,66.0,[],155911.0
Madcon,spotify:artist:6c4sUNBgdonFJz8Kx2VsGz,60.0,['norwegian hip hop'],434564.0
Duffy,spotify:artist:37NqXwtb6nIEqRt4EJSoIO,58.0,['british soul'],938663.0
J. Holiday,spotify:artist:7G6hXrjGpi6I7waNl4wxAk,50.0,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",1585722.0
Jennifer Hudson,spotify:artist:35GL8Cu2GKTcHzKGi75xl5,63.0,"['dance pop', 'r&b', 'urban contemporary']",1894480.0
Santana,spotify:artist:6GI52t8N5F02MxU0g5U69P,69.0,"['blues rock', 'classic rock', 'mexican classic rock']",3227074.0
The Game,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,71.0,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4802351.0
Alphabeat,spotify:artist:7Defmv25Kj9knpobhHIghm,43.0,"['europop', 'metropopolis']",56398.0
Pendulum,spotify:artist:7MqnCTCAX6SsIYYdJCQj9B,59.0,"['australian dance', 'dancefloor dnb', 'drum and bass']",924850.0
Plain White T's,spotify:artist:1g1yxsNVPhMUl9GrMjEb2o,62.0,"['modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock']",1216796.0
Gwen Stefani,spotify:artist:4yiQZ8tQPux8cPriYMWUFP,75.0,"['dance pop', 'pop']",6346086.0
My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,76.0,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",8155332.0
Snow Patrol,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp,66.0,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",2918836.0
Nelly Furtado,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,75.0,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",3682763.0
Amy Winehouse,spotify:artist:6Q192DXotxtaysaqNPy5yR,74.0,"['british soul', 'neo soul']",8531891.0
Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,70.0,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']",5889220.0
Foo Fighters,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,77.0,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",11468451.0
All Time Low,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,68.0,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']",2995377.0
The Red Jumpsuit Apparatus,spotify:artist:1SImpQO0GbjRgvlwCcCtFo,62.0,"['alternative metal', 'neon pop punk', 'pop punk', 'post-grunge', 'screamo']",1325448.0
Alex Gaudino,spotify:artist:7vb7VLDqpLTlAy1ctTMR5d,58.0,"['disco house', 'vocal house']",121742.0
Seether,spotify:artist:6B5c4sch27tWHAGdarpPaW,67.0,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",3320695.0
Lloyd,spotify:artist:1Xfmvd48oOhEWkscWyEbh9,64.0,"['hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2250996.0
James Blunt,spotify:artist:7KMqksf0UMdyA0UCf4R3ux,70.0,['neo mellow'],2893042.0
Ida Corr,spotify:artist:30ut8L4gmEz4vNr1zNhpbh,54.0,['scandipop'],23132.0
Klaxons,spotify:artist:2qlAMLpUyBjZgnzuFXXZXI,50.0,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']",293891.0
Keyshia Cole,spotify:artist:1vfezMIyCr4XUdYRaKIKi3,69.0,"['hip pop', 'r&b', 'urban contemporary']",3747705.0
Paolo Nutini,spotify:artist:7x5rK9BClDQ8wmCkYAGsQp,64.0,"['british soul', 'neo mellow', 'scottish singer-songwriter']",1368954.0
Christina Aguilera,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,77.0,"['dance pop', 'pop']",7965885.0
Scouting For Girls,spotify:artist:2wpJOPmf1TIOzrB9mzHifd,52.0,['talent show'],342573.0
SHOP BOYZ,spotify:artist:3v3clM1KQgVfpPjKJFPAmx,45.0,"['atl hip hop', 'dirty south rap', 'futuristic swag']",137275.0
Kaiser Chiefs,spotify:artist:0LbLWjaweRbO4FDKYlbfNt,57.0,['modern rock'],1291531.0
Bow Wow,spotify:artist:7352aRY2mqSxBZwzUb6LmA,58.0,"['dance pop', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",1400897.0
MIKA,spotify:artist:5MmVJVhhYKQ86izuGHzJYA,65.0,['electropop'],1346211.0
Hinder,spotify:artist:6BMhCQJYHxxKAeqYS1p5rY,59.0,"['alternative metal', 'nu metal', 'post-grunge']",1844196.0
Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,66.0,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",1728336.0
Bone Thugs-N-Harmony,spotify:artist:5spEJXLwD1sKUdC2bnOHPg,64.0,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']",2891971.0
Pretty Ricky,spotify:artist:6XwcepfAsPhrvwziGxhwju,55.0,"['dirty south rap', 'hip pop', 'miami hip hop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",1614308.0
MiMS,spotify:artist:76RrKpsvOmSKG8CIjROdSG,44.0,['pop rap'],174861.0
Elliott Yamin,spotify:artist:4am1I89OWXUzFh4ctRLkdd,41.0,['idol'],122443.0
Hellogoodbye,spotify:artist:6GH0NzpthMGxu1mcfAkOde,44.0,"['neon pop punk', 'pop punk']",218875.0
Baby Boy Da Prince,spotify:artist:15Y1yUEchPPl4w20CLvFyb,39.0,[],21067.0
50 Cent,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,82.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",13332344.0
Finesse2tymes,spotify:artist:3OoC54nEM3Xl7Kn5hsDdpg,55.0,['memphis hip hop'],184681.0
Wyclef Jean,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe,69.0,['rap kreyol'],312675.0
Rich Boy,spotify:artist:6mXlDbi03T8wXYwWYew0Ut,43.0,"['alabama rap', 'dirty south rap']",360368.0
Huey Lewis & The News,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,61.0,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",1548218.0
Unknown Mortal Orchestra,spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp,59.0,"['art pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']",832839.0
Gnarls Barkley,spotify:artist:5SbkVQYYzlw1kte75QIabH,64.0,"['atl hip hop', 'neo soul']",515315.0
Corinne Bailey Rae,spotify:artist:29WzbAQtDnBJF09es0uddn,62.0,"['british soul', 'neo soul', 'pop soul', 'soul']",765341.0
Cassie,spotify:artist:27FGXRNruFoOdf1vP8dqcH,62.0,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",1534927.0
Rascal Flatts,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,67.0,"['contemporary country', 'country', 'country road', 'modern country rock']",3562725.0
JoJo,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,60.0,"['dance pop', 'pop', 'post-teen pop']",2354558.0
Bob Sinclar,spotify:artist:5YFS41yoX0YuFY39fq21oN,67.0,"['disco house', 'filter house']",592913.0
Chamillionaire,spotify:artist:6vdMPayKk8YJxxeNP5oMCb,56.0,"['dirty south rap', 'southern hip hop']",847964.0
D4L,spotify:artist:4AllEJE7mVkhhyUV6DjqPz,50.0,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",321075.0
Lil Jon,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,71.0,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap']",1493526.0
Evanescence,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,71.0,['alternative metal'],4220808.0
The Notorious B.I.G.,spotify:artist:5me0Irg2ANcsgc93uaYrpb,76.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",9681851.0
Armand Van Helden,spotify:artist:3cQA9WH8liZfeja1DxcDYE,61.0,"['big beat', 'classic house', 'deep house', 'disco house', 'filter house', 'house', 'speed garage', 'tribal house', 'uk dance', 'vocal house']",249721.0
Yung Joc,spotify:artist:23LbwefIODbyGdRbAz3urj,61.0,"['atl hip hop', 'crunk', 'dirty south rap', 'southern hip hop', 'trap']",805906.0
KT Tunstall,spotify:artist:5zzrJD2jXrE9dZ1AklRFcL,59.0,"['ectofolk', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']",409441.0
The Kooks,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,66.0,"['brighton indie', 'garage rock', 'modern rock', 'rock']",2498985.0
Cherish,spotify:artist:1c70yCa8sRgIiQxl3HOEFo,62.0,"['atl hip hop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",617935.0
Chingy,spotify:artist:3s2wTjWxK8NOX09dmsvVOh,57.0,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'southern hip hop']",932293.0
E-40,spotify:artist:3crnzLy8R4lVwaigKEOz7V,66.0,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap']",861397.0
The Fratellis,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G,58.0,"['garage rock', 'modern rock', 'scottish rock']",829854.0
Lily Allen,spotify:artist:13saZpZnCDWOI9D4IJhp1f,66.0,"['dance pop', 'electropop']",2010708.0
Bubba Sparxxx,spotify:artist:3RPYHNSwe3w0mtfJwKIN9P,51.0,"['atl hip hop', 'country rap', 'dirty south rap', 'southern hip hop']",390794.0
Dem Franchize Boyz,spotify:artist:0VKTLKamj4IH8OfQbUL0kq,46.0,"['atl hip hop', 'crunk', 'dirty south rap', 'southern hip hop']",468041.0
Busta Rhymes,spotify:artist:1YfEcTuGvBQ8xSD1f53UnK,71.0,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",2624686.0
Sandi Thom,spotify:artist:3xnfpcM4DC9zeHVuDhYICB,41.0,"['candy pop', 'scottish singer-songwriter']",26849.0
Infernal,spotify:artist:2nnBn2iyqkuOBj85nhGp1k,45.0,['eurodance'],31036.0
Scissor Sisters,spotify:artist:3Y10boYzeuFCJ4Qgp53w6o,58.0,"['dance pop', 'dance rock']",529733.0
Shayne Ward,spotify:artist:6H4lieipng8aGu3Hbd1UeJ,47.0,['talent show'],337596.0
Jibbs,spotify:artist:4USNIVeRwXIAdbVSTqelbh,40.0,['dirty south rap'],102164.0
The Raconteurs,spotify:artist:4wo1267SJuUfHgasdlfNfc,55.0,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",881722.0
Westlife,spotify:artist:5Z1CCuBsyhEHngq3U5IraY,68.0,['boy band'],3963827.0
Diddy,spotify:artist:59wfkuBoNyhDMQGCljbUbA,71.0,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",1615175.0
Kelis,spotify:artist:0IF46mUS8NXjgHabxk2MCM,62.0,"['dance pop', 'hip pop', 'neo soul', 'urban contemporary']",595663.0
The Feeling,spotify:artist:4AksvCnkZaQoTu1nJr62Db,38.0,['english indie rock'],91842.0
Nick Lachey,spotify:artist:6ewMqjrF31lC8ywRsvm073,42.0,"['idol', 'post-teen pop']",213485.0
Mario,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,65.0,"['dance pop', 'r&b', 'southern hip hop', 'urban contemporary']",3322643.0
Daniel Powter,spotify:artist:7xTcuBOIAAIGDOSvwYFPzk,57.0,"['canadian pop', 'neo mellow', 'pop rock']",261000.0
Thirty Seconds To Mars,spotify:artist:0RqtSIYZmd4fiBKVFqyIqD,68.0,"['modern rock', 'post-grunge']",3446431.0
Lifehouse,spotify:artist:5PokPZn11xzZXyXSfnvIM3,62.0,"['neo mellow', 'pop rock', 'post-grunge']",1976652.0
Weezer,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,72.0,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",3329210.0
Fort Minor,spotify:artist:7dWYWUbO68rXJOcyA7SpJk,58.0,['rap rock'],598607.0
Stereophonics,spotify:artist:21UJ7PRWb3Etgsu99f8yo8,61.0,"['britpop', 'modern rock', 'welsh rock']",1503958.0
Jack Johnson,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,74.0,['neo mellow'],3707808.0
Toby Keith,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,67.0,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",2143890.0
Crazy Frog,spotify:artist:4J3wzDMI97AlGimdiVcaLb,57.0,[],453780.0
Lil Jon & The East Side Boyz,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,61.0,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",840252.0
2Pac,spotify:artist:1ZwdS5xdxEREPySFridCfh,78.0,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",16970241.0
Missy Elliott,spotify:artist:2wIVse2owClT7go1WT98tk,70.0,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",2364979.0
Bobby V.,spotify:artist:4HgF4KnohByNElYid7iCNb,60.0,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",945964.0
Death Cab for Cutie,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,62.0,"['alternative rock', 'canadian indie', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']",1497571.0
Backstreet Boys,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,74.0,"['boy band', 'dance pop', 'pop']",5479657.0
Howie Day,spotify:artist:0ekbDNE2eOq8QiaXM34wer,50.0,"['acoustic pop', 'neo mellow', 'pop rock']",329590.0
The Chemical Brothers,spotify:artist:1GhPHrq36VKCY3ucVaZCfo,60.0,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'rave', 'trip hop']",2001471.0
Papa Roach,spotify:artist:4RddZ3iHvSpGV4dvATac9X,70.0,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']",5024308.0
Franz Ferdinand,spotify:artist:0XNa1vTidXlvJ2gHSsRi4A,65.0,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",2546741.0
"Destiny's Child, Solange",spotify:artist:0fAizOAgja5npVI2WhHi0D,3.0,[],24.0
Ryan Cabrera,spotify:artist:3C4t1usFGoKHCSRdujm2GN,42.0,"['idol', 'neo mellow']",94272.0
The Click Five,spotify:artist:01lz5VBfkMFDteSA9pKJuP,46.0,"['boy band', 'neon pop punk', 'pixie']",237914.0
Ying Yang Twins,spotify:artist:44PA0rCQXikgOWbfY7Fq7m,61.0,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",1075008.0
The Coral,spotify:artist:6OiHleP2bHM18dXq4aZQWt,51.0,['britpop'],257018.0
Rob Thomas,spotify:artist:3aBkeBhwadnWMWoVJ2CxJC,60.0,"['neo mellow', 'pop rock', 'post-grunge']",904453.0
Baby Bash,spotify:artist:12PSlydMSjEHzSCj9X5qv7,60.0,"['chicano rap', 'latin hip hop', 'pop rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",918795.0
Craig David,spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c,61.0,['british soul'],872313.0
McFly,spotify:artist:47izDDvtOxxz3FzHYuUptd,54.0,"['boy band', 'talent show']",461053.0
U2,spotify:artist:51Blml2LZPmy7TTiAg47vQ,77.0,"['irish rock', 'permanent wave', 'rock']",11811745.0
Bodyrockers,spotify:artist:5GJmQjUNRyNQ2VZ4HOIx1C,39.0,['dance rock'],9936.0
Hoobastank,spotify:artist:2MqhkhX4npxDZ62ObR5ELO,65.0,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",2461518.0
Outkast,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,73.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",2467154.0
Joan Jett & the Blackhearts,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,63.0,"['glam punk', 'rock']",766761.0
D12,spotify:artist:5Qi4Bb7a8C0a00NZcA77L0,64.0,"['detroit hip hop', 'gangster rap', 'hip hop']",3048362.0
Twista,spotify:artist:6vbY3hOaCAhC7VjucswgdS,64.0,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']",1021372.0
Juanes,spotify:artist:0UWZUmn7sybxMCqrw9tGa7,75.0,"['colombian pop', 'latin pop', 'mexican pop', 'rock en espanol']",4617616.0
Petey Pablo,spotify:artist:4Js9eYwAf9rypNtV8pNSw9,58.0,"['crunk', 'dirty south rap', 'north carolina hip hop', 'southern hip hop']",544252.0
The Rasmus,spotify:artist:76ptJV8617638xrpeoUtzl,54.0,"['finnish alternative rock', 'funk metal']",470231.0
Gary Jules,spotify:artist:5oRnbmgqvvq7fVlgk4vcEa,50.0,['neo mellow'],80579.0
Kevin Lyttle,spotify:artist:1GaBsp1ICIp1e6udgE7fba,56.0,"['soca', 'vincy soca']",92201.0
Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,69.0,"['contemporary country', 'country', 'country road']",4466127.0
Nina Sky,spotify:artist:6eBYLQONaYZhZNAVK061t6,56.0,['hip pop'],128918.0
Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,52.0,"['australian alternative rock', 'australian rock']",147866.0
The Shapeshifters,spotify:artist:60FV7KyxIH9FH1uq7u8inP,50.0,"['disco house', 'diva house', 'vocal house']",76167.0
Terror Squad,spotify:artist:2BvzbqWWwLN11XGBYgDZzx,49.0,"['bronx hip hop', 'dirty south rap', 'hardcore hip hop', 'hip pop', 'southern hip hop']",223925.0
Mario Winans,spotify:artist:4BIQA9vRkqXEnA2twmq7mU,55.0,[],59446.0
G-Unit,spotify:artist:6evKD5JWJON3qPBJtUEmtY,61.0,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']",2374567.0
JUVENILE,spotify:artist:0rG0AZBscc8S8q1ahIsasI,57.0,"['bounce', 'crunk', 'dirty south rap', 'new orleans rap', 'southern hip hop', 'trap']",958579.0
Eamon,spotify:artist:1y20PpXw0yeuJ1avCD0Ob9,49.0,[],69021.0
Anastacia,spotify:artist:2siHvYaxjaW5rKVRiIrMYH,59.0,[],377459.0
Five For Fighting,spotify:artist:7FgMLbnZVrEnir95O0YujA,55.0,"['neo mellow', 'piano rock', 'pop rock']",846007.0
Lil' Flip,spotify:artist:4Q5sPmM8j4SpMqL4UA1DtS,52.0,"['crunk', 'dirty south rap']",578697.0
No Doubt,spotify:artist:0cQbJU1aAzvbEmTuljWLlF,66.0,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",2666919.0
George Michael,spotify:artist:19ra5tSw0tWufvUp8GotLo,72.0,['new wave pop'],4599634.0
LMC,spotify:artist:69QKcDt724e93ZYkBSjsYP,43.0,"['bouncy house', 'uk dance']",6587.0
The Streets,spotify:artist:4GvOygVQquMaPm8oAc0vXi,55.0,"['birmingham hip hop', 'uk garage']",470487.0
Special D.,spotify:artist:4EViwTsUibZWyo1K5EgrJt,46.0,"['eurodance', 'hands up']",46972.0
Whitney Houston,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,75.0,"['dance pop', 'pop']",9800810.0
Lloyd Banks,spotify:artist:3vDUJHQtqT3jFRZ2ECXDTi,62.0,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']",1349106.0
Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,69.0,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'post-grunge', 'punk']",2666360.0
Avant,spotify:artist:0AunegKKH2ys98aLxq8G1A,53.0,"['contemporary r&b', 'r&b', 'urban contemporary']",1421271.0
LL COOL J,spotify:artist:1P8IfcNKwrkQP5xJWuhaOC,61.0,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",1620597.0
