Name,URI,Popularity,Genres,Followers
Billy Gillies,spotify:artist:0kmovylAP20DMJhS3BE2CO,56,['tech trance'],50919
TSLMH,spotify:artist:2JPn92FmYRPWWjc8vNKUg9,1,[],15
Cody Lawless,spotify:artist:6YCVlQAsIlKAwVNf7ggAwf,30,[],3418
Big K.R.I.T.,spotify:artist:0CKa42Jqrc9fSFbDjePaXP,53,"['conscious hip hop', 'mississippi hip hop', 'southern hip hop', 'trap']",942519
Thuto The Human,spotify:artist:5gAHEecJcLAR9qtLcaiVfj,37,['sgija'],11634
Budapest Symphony Orchestra,spotify:artist:4yrzlxPNm4ulLRpn5wmEAX,42,"['hungarian classical performance', 'orchestra']",5226
Subtronics,spotify:artist:3NJ94iuAmmMjbszODYT6pO,60,['brostep'],304794
Dareck,spotify:artist:2bFgKzhXsGS6HMYPuGxhXp,4,[],31
TroyBoi,spotify:artist:0tvpihdAsKiNnP6sWS3jUI,55,"['bass trap', 'electronic trap']",403607
Moss,spotify:artist:2Jc8cCPK5iNSXVUgf79gD6,24,[],4285
Il Nene De Oro,spotify:artist:6WzyAaCTzd5YoVMwdin58T,54,['drill chileno'],180354
Enisa,spotify:artist:19mMHUyLK5uYyg9D14yJP6,55,[],142887
Keshav,spotify:artist:5FUsNr03eiyOERCvT8U692,8,[],159
Yung Pinch,spotify:artist:61qMnYXa1GxSBoV3IiYKjZ,48,"['melodic rap', 'oc rap']",523868
Crankdat,spotify:artist:5lCekoJW9jNq01B1wiqdAb,50,['dubstep'],141001
DreamDoll,spotify:artist:1nsdnHv49z0H5oPj3sJ3to,38,['trap queen'],456020
Stamina MC,spotify:artist:4Dj3ahDCFjotIV1O5Ung6o,43,[],3184
Waze & Odyssey,spotify:artist:0D9AnJzAnYyu1kfJFQDY5d,32,"['house', 'uk house']",23010
Channel Tres,spotify:artist:4cUkGQyhLFqKHBtL58HYVp,59,"['indie soul', 'la pop']",303752
Rvfv,spotify:artist:2CCgb0KApjfQDuTppovpf8,72,"['drill espanol', 'flamenco urbano', 'urbano espanol', 'urbano latino']",631907
Gianluca Vacchi,spotify:artist:26XxGE8hLV1t9IYa8872lQ,41,[],267322
Lil Scrappy,spotify:artist:5einkgXXrjhfYCyac1FANB,49,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",782358
DJane HouseKat,spotify:artist:64tnAMgE8bc2zTMBcBsLdx,49,['german dance'],28366
YuPanther,spotify:artist:41uUOaqOCelfLJlRznJakA,15,[],497
Jonakapazio,spotify:artist:2NP2vpnx3D40DxYUOS88JP,36,['mambo chileno'],1580
Luke,spotify:artist:6HWC3HweNpFwBU00BNVCCq,26,['miami bass'],16677
YouNotUs,spotify:artist:67ghKnycRX6VM1xfqJSMlH,60,['german dance'],67437
Hemphil Otra Nota,spotify:artist:60fXztK8e403cLtMzAl0C9,18,[],438
Turbo,spotify:artist:002HSjuWsGMinkXTa7JcRp,24,[],20282
Sen Dog,spotify:artist:5CjSfZN385ZURm90nUeGsN,34,['rap metal'],21350
Maddie Poppe,spotify:artist:2Wda8QEZK7twazWzqDvOdk,34,['idol'],55732
Barry Stock,spotify:artist:41pN0kmcx0NFkEMafYv9cQ,27,[],364
Kronic,spotify:artist:2V30V0HJG5k0FKh3Zd3UnH,32,['melbourne bounce'],5645
Jim Brickman,spotify:artist:2NzWRNaaLByHyI3wpuec8P,53,"['new age', 'new age piano']",128715
Tunde,spotify:artist:0sOjyMhtDzH1DSvcPjVXsi,51,"['charva', 'manchester hip hop', 'uk hip hop']",76100
Dreamville,spotify:artist:1iNqsUDUraNWrj00bqssQG,63,"['hip hop', 'pop rap', 'rap']",669101
Tony Touch,spotify:artist:19MNIbED5OlB4TxiAYStlH,36,"['hardcore hip hop', 'queens hip hop']",52691
Deux Twins,spotify:artist:7t39GP2opSKuK107Dp0Iae,28,[],1320
Nickzzy,spotify:artist:6ddcxDK0BEkhe5LCdoA5Ki,55,['drill espanol'],134411
Clams Casino,spotify:artist:5vSQUyT33qxr1xAX2Tkf3A,67,"['cloud rap', 'experimental hip hop', 'instrumental hip hop', 'psychedelic hip hop']",292039
Amadou & Mariam,spotify:artist:3KH7WsR2JZQ94Ik8SyabU6,54,"['afropop', 'malian blues', 'mande pop', 'world']",215704
Manifest,spotify:artist:77PzT8wY3OapM2BHoyACz5,30,[],1780
Punk Goes,spotify:artist:05DSiNi8z8w8iXz34JfHse,0,[],91630
Nathan Nicholson,spotify:artist:4q8SjmBr5X7DUmVvrnNrsd,55,[],7675
Antent,spotify:artist:6ovctVkv7d2fBdilDRYfDW,63,['hardwave'],85232
IVE,spotify:artist:6RHTUrRF63xao58xh9FXYJ,74,['k-pop girl group'],4123283
MYA,spotify:artist:5Rj6rNR8zIlUUDCs1OyPmW,60,"['cumbia pop', 'pop argentino']",720454
Krystal Klear,spotify:artist:0jqr8aeeHSn5pMEVD4aTrI,34,"['irish electronic', 'nu disco']",28028
Sweater Beats,spotify:artist:62Jfwxon19ZOT9eSL6bvtY,35,"['gauze pop', 'vapor twitch']",43032
Scarlett,spotify:artist:06ahQOusxyLRkcUMrXts8s,48,[],4375
Karim Naas,spotify:artist:0CtbEQRf5QgHb89JgCl95n,24,[],2433
SugarBus,spotify:artist:4M2JGsZgpx2SpygmXrXDH6,13,[],135
Dysbit,spotify:artist:2WcCTeyPFxpiGwlntz0X2V,54,[],3600
FISHER,spotify:artist:1VJ0briNOlXRtJUAzoUJdt,73,"['australian house', 'house']",936792
El Primo,spotify:artist:0NL0BLJ1i5n6askNoLoOb8,35,[],3009
Kill Eva,spotify:artist:6hKH8NJ9tDDqDEOWtiUntb,58,[],44844
DMP,spotify:artist:7pNbAaBrIRKErypLJiIrQ4,38,"['kaneka', 'melanesian pop', 'solomon islands pop']",29748
PJ Harding,spotify:artist:1RryIbDjpwt00AKkSpCGvP,46,['australian singer-songwriter'],23152
John Martin,spotify:artist:2auikkNYqigWStoHWK1Grq,64,['pop edm'],48757
TW Walsh,spotify:artist:6hlMfkQFROa3X83ZRhlWjB,9,[],2987
Monster Rally,spotify:artist:3DtnSKmpjFGUzZcccWfG43,53,['instrumental hip hop'],77415
Sen Senra,spotify:artist:5lWasZeo8uWQk6GD8czJLq,58,['urbano espanol'],194881
League of Legends,spotify:artist:47mIJdHORyRerp4os813jD,74,"['speedrun', 'video game music']",1847273
Sam Gellaitry,spotify:artist:07UJz804RJxqNvxFXC3h9H,51,"['future bass', 'scottish electronic', 'vapor twitch']",143228
Chameleon Collective,spotify:artist:3uXeBjzXOuEBRiSkiBC3Vz,0,[],62
Ben Kessler,spotify:artist:6Lx82nbEVfeTfEa4yT01Jo,45,['gen z singer-songwriter'],31542
JACKBOYS,spotify:artist:7A8S43ryYdbWpJKeHRZRcq,61,['pop rap'],733173
Transparent Arts,spotify:artist:1F9TDeezTpFqrwPkn1S8qW,42,[],4273
Macon,spotify:artist:2Tubog1fy1Lw5OXVFOpgfJ,58,"['hypertechno', 'techno remix']",36208
Because of Art,spotify:artist:4Cmrx83CCgN8X1hkyhkUkq,31,['melodic house'],4337
Gitana,spotify:artist:7a3wVpLMG9QlXRJBlZvg6B,53,['reggaeton mexicano'],6398
SK8,spotify:artist:4YqctGfuLnSvjjlFQvNish,41,['teen pop'],48111
Mason Ramsey,spotify:artist:6xvpfMjWTougrRRtK7iikz,51,"['contemporary country', 'country']",208958
Logic1000,spotify:artist:2EFsfh1zewsSWhDINv7j1I,46,['ukg revival'],49687
Sgt Slick,spotify:artist:64rqoVt9ShRtUCU0bPKQll,39,[],5968
charlieonnafriday,spotify:artist:1hmTCch4tWOJmdqkf8nSRA,60,['singer-songwriter pop'],351492
Raiwa,spotify:artist:4NIl3cf8f4VbsRaBIJ7l3o,4,[],77
Luniz,spotify:artist:3z3g65U7mmyyBmmDfsQK9x,56,"['g funk', 'oakland hip hop', 'west coast rap']",346323
Mångata Projekt,spotify:artist:3nJuGhEDL5pthD13tZm59L,8,[],913
LUX,spotify:artist:5BXJXhYDQVtu6ZAfxldJ9Y,6,[],206
Holy Goof,spotify:artist:2gNmFyBanPG1slh2pHnCtU,40,"['bass house', 'bassline', 'old school bassline', 'uk dance']",56472
Anthony Drewe,spotify:artist:6a6mNOAnaazZTqhflpezJ6,16,[],69
Nija,spotify:artist:7f9KxQWD88MZrSY6jc0zoW,45,['r&drill'],54938
Showmusik,spotify:artist:1AQrrkmtsNlnGu11EtBw77,32,[],14082
Nahuel The Coach,spotify:artist:0hlv0auaYL5p7H0M27Gtrg,49,[],4021
Dreamer Boy,spotify:artist:1UJKiAI4Evnhh1ExDse25D,42,['nashville indie'],77930
DJ Cap,spotify:artist:0A8VNfF9eBXMqKGg0866We,17,[],85
Victony,spotify:artist:1E5hfn5BduN2nnoZCJmUVG,68,"['afrobeats', 'nigerian pop']",884732
Napoca,spotify:artist:1Tf3K8xOwXlamDyF2x7VtN,7,[],30
Drei,spotify:artist:3vPlGeR4Muj4qvMEnW5Rq9,49,[],51607
Junior,spotify:artist:5g3B6vce2x5AGRetu3ViYv,32,[],5037
DJ Sliink,spotify:artist:0t9dGS12PMZmiJiZa9vpyk,39,"['bmore', 'electronic trap', 'jersey club', 'vogue']",21491
Two Friends,spotify:artist:44Ewva5aHOX00EwaX2D2mh,56,[],216179
SPINALL,spotify:artist:2NtQA3PY9chI8l65ejZLTP,51,"['afrobeats', 'afropop', 'nigerian pop']",580624
Tafia,spotify:artist:75s3jBhtUyWmQLLqzhIub4,33,[],8871
Doe Boy,spotify:artist:6aLoJJxz7MV2iZ423S8tJC,50,"['atl hip hop', 'atl trap', 'memphis hip hop', 'ohio hip hop', 'trap']",259906
Slowed Down Songs + Reverb,spotify:artist:2fTPQanPcwZAHWokwxcRJi,30,[],872
M24,spotify:artist:601bmA9VRZnMVclsxG7W6T,51,"['uk drill', 'uk hip hop']",171354
Elisa,spotify:artist:2ARH58Hit3yC6ziGdhma23,58,"['italian adult pop', 'italian pop']",1264243
Ben Pearce,spotify:artist:0mnlHIcYkz3TQQ07xiFwuz,40,"['deep disco house', 'minimal tech house']",50939
Rivo,spotify:artist:2NrprO4CludRmaWtpqud10,61,[],29150
Outlawz,spotify:artist:2jp3Fk52x0HbymU0lNYbSC,61,"['detroit hip hop', 'gangster rap']",296866
347aidan,spotify:artist:0bBz5bRBkExaej2HxtVfCw,60,['sad rap'],482257
The Heritage Orchestra,spotify:artist:6r2opkx0McCgqlKKiTxGKx,49,[],8858
Thodoris Triantafillou,spotify:artist:1AOfb8a350IDERGTB6Inkm,20,['greek house'],5818
Nile Rodgers,spotify:artist:3yDIp0kaq9EFKe07X1X2rz,72,['disco'],135120
Sean P East,spotify:artist:0EcLBm1S0WOXnZBHjOhm4u,24,[],10763
Wonder Stereo,spotify:artist:4P2qfdEHx0ObXclFvHh1fn,9,[],113
De La Rose,spotify:artist:54seKvtsZauR1iauN0ptpo,56,"['trap latino', 'urbano latino']",21723
Master Peace,spotify:artist:4GNHtO2iEJ09r4JNTlqnO9,42,[],25607
SILK,spotify:artist:01epL9hgF4G7guGkrnzR8a,43,['stutter house'],22975
RONNY J,spotify:artist:3TKCdsX8yNNoiC1gesn6or,57,"['melodic rap', 'miami hip hop']",395263
Guz,spotify:artist:2T86EVnDCP64EaVKRXIcRx,48,['tech house'],12230
Black Rob,spotify:artist:1QPZhx0asYTBxD5RDqfU49,46,"['dirty south rap', 'hardcore hip hop', 'harlem hip hop']",207177
Moojo,spotify:artist:4bU2sBWgXJtViut3q68o5m,48,['afro house'],22855
Micky Modelle,spotify:artist:3zcI1GFwUNAZj9NxlKOfYb,38,['bouncy house'],11598
Flavour,spotify:artist:0oKNR4ahj1CPnK2kQmbOfo,53,"['afrobeats', 'afropop', 'azontobeats', 'igbo pop', 'nigerian pop']",570421
El Micha,spotify:artist:0d7jzRhjOifL8X9hxNvbEn,50,"['cubaton', 'reparto']",108505
Maffio,spotify:artist:5RzT7CM6Ot0sh0EHefMicV,54,[],26084
Ted Winn,spotify:artist:0c86qGuVZWOdEl7Wdr6g4f,29,['praise'],11020
Papatinho,spotify:artist:0iZz25uH5PLaShpqq84uYv,60,"['brazilian hip hop', 'funk carioca']",574520
Damage,spotify:artist:6Pwy6Wat9hp8g83y6gih5g,33,['boy band'],11457
Shermanology,spotify:artist:4Siyzg8kWayQfPQsPSl6JI,53,"['dutch house', 'tech house']",45870
Shenseea,spotify:artist:1OFOShsIbhy1l5x73yuVyB,66,"['dancehall', 'dancehall queen']",750954
Free Nationals,spotify:artist:4596e2d3KmYzAeVenjCxfj,60,"['alternative r&b', 'indie soul']",304365
La Materialista,spotify:artist:4FMqE1IWlhufYw1x2zlKG6,39,"['dembow', 'rap dominicano', 'rap latina']",87376
Teezo Touchdown,spotify:artist:0fGcIStdT1OpFFhOC7Wp36,62,[],262913
Kabaka Pyramid,spotify:artist:10p1CDVyRIkR2ybAu7SbVH,50,"['modern reggae', 'reggae fusion']",115193
RAY BLK,spotify:artist:0CkbPVBpOwwz9NPPglFKyq,41,"['alternative r&b', 'electra', 'uk contemporary r&b']",171673
Nicole Wray,spotify:artist:3opP52YUU3kBoPizkJETnm,30,[],47467
DELLAFUENTE,spotify:artist:4bJh7sMPcVRiqe5jlnsWQV,68,"['flamenco urbano', 'urbano espanol']",959539
Zona Música Relaxante,spotify:artist:4ylkbOUvMnb3wPRA4mV3uD,30,[],1922
FLO,spotify:artist:0s4kXsjYeH0S1xRyVGN4NO,56,[],327890
Jojo Maronttinni,spotify:artist:6bGwi8TG7T8Vcp415XooE5,41,['funk carioca'],647603
Vory,spotify:artist:0GeeIVcvGA8GSlWsoY1dkG,51,"['kentucky hip hop', 'trap soul']",141942
Outwork,spotify:artist:6rGhQugzXpnsrhvVdlSpdT,33,[],2780
Round Sound,spotify:artist:1jjpFTEjrl52yYIe9fDjwT,0,[],13
ManyFew,spotify:artist:7oZdp9UWjuC68LeJSYeKZL,38,['uk dance'],5522
100 Voices,spotify:artist:25NEcg5iv3CLRlMk2kJypF,0,[],14
The Voidz,spotify:artist:4nUBBtLtzqZGpdiynTJbYJ,49,['modern alternative rock'],260525
Leeland,spotify:artist:6j1fmLreVuAay7k6Gudfa2,56,"['ccm', 'christian alternative rock', 'christian music', 'worship']",359112
Dave,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,75,['uk hip hop'],4855695
Young Stoner Life,spotify:artist:1xr2G8Hlx4QWmT9HaUbmoO,58,['pop rap'],155049
Gang Speed,spotify:artist:1DzFcEcSVtNBrQzemT1mWv,48,[],5538
Insane Poetry,spotify:artist:0C9ngvfwtgm509SwLjtEwd,21,['horrorcore'],11881
TyFontaine,spotify:artist:3U1jsFYwwJHv7VB4Frf3F4,43,['rage rap'],65353
AGNEZ MO,spotify:artist:6pMR8Zgot664613rAiLC2Z,37,['indonesian pop'],169058
Young Franco,spotify:artist:6mK0vAO13gT8jWYANyoXAl,47,['aussietronica'],72747
Rag'n'Bone Man,spotify:artist:4f9iBmdUOhQWeP7dcAn1pf,68,['neo soul'],1825044
Starsplash,spotify:artist:36QdWK7j3cN0UIPyrB6TIz,42,"['bubble trance', 'eurodance', 'hands up']",25306
Jay Critch,spotify:artist:6Av6GMCOznZIlHuNcBWgf4,54,"['nyc rap', 'trap']",695292
Chloé Caillet,spotify:artist:68ywCN6ZpInbcilOfLBa3a,44,[],14669
Ara Malikian,spotify:artist:5kIE5Bm5P9h6KDsz46V2qc,51,[],122828
Maury,spotify:artist:7LRYPLE0QYC8JeRWmFnGyg,61,[],6225
DJ Spoony,spotify:artist:6tDESlsE9MXHHGHASpXukv,23,[],6530
Duki,spotify:artist:1bAftSH8umNcGZ0uyV7LMg,79,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste', 'urbano latino']",10513412
Lacour,spotify:artist:71yjSA8FEqGCEDSMvwveEQ,0,[],9
BIG,spotify:artist:0eVHJVD0Z0vafCivIY2XGJ,7,[],201
Jengi,spotify:artist:4lgrPvofm0IT605L9OrOTN,55,['dutch pop'],48263
Andre Noriega,spotify:artist:4IQ2uSe2L9smq76Jz048Si,46,['reggaeton mexicano'],4872
Otilia,spotify:artist:6RQDTlies3nrNDJwXvbBZT,50,['romanian pop'],237834
Abraham Mateo,spotify:artist:2bxxlINUlcMQQb39K7IopR,65,"['latin arena pop', 'latin pop', 'latin viral pop', 'reggaeton', 'spanish pop']",1514366
Stripes SD,spotify:artist:5yfM3PwqTzyraglNVChabZ,2,[],85
Puri,spotify:artist:3ADyFy1orEwODaiHmRRMQp,50,['basshall'],25944
Clementine Douglas,spotify:artist:4DWuml4Jf6K81b5rAPwMb6,65,['uk dance'],17614
Pensees,spotify:artist:7c9X4h9akzgMDrdS44YwIB,35,"['russian electronic', 'substep', 'wave']",19158
Mani Lapussh,spotify:artist:4N9GSOI92wOKq1bLDF9SDT,12,[],814
Germ,spotify:artist:4OYIkXBBN6ET96coWyWAXh,63,['dark trap'],213091
Girl Talk,spotify:artist:6awzBEyEEwWHOjLox1DkLr,45,"['mashup', 'pittsburgh indie']",210686
KCee,spotify:artist:7KiINhQdLAupkwvJ0EelGG,48,"['afrobeats', 'afropop', 'igbo pop', 'nigerian pop']",275237
Pickle,spotify:artist:3RuyFkjMNXXXabK3bH5DQt,45,['dutch edm'],47441
Fresno,spotify:artist:2sFXe6NbmT3k7Qy4N8fE7f,53,"['brazilian emo', 'brazilian rock', 'novo rock gaucho', 'pop rock brasileiro']",502015
dbeet,spotify:artist:3pJzzHeCYyvNfKewH2NFCg,33,[],419
Gentle Dom,spotify:artist:7pCyWyDRP3yk3MJ7mYFmvc,20,[],3587
Adekunle Gold,spotify:artist:2IK173RXLiCSQ8fhDlAb3s,61,"['afrobeats', 'afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",1846435
Zazie,spotify:artist:3FLS6y4AR3126l4D06V0ZD,51,"['chanson', 'french pop', 'french rock']",459058
Fonzworth Bentley,spotify:artist:4utyDjRv4hKaF0c6XVaqbw,1,[],1039
NATURE,spotify:artist:1clB4n7uMUiSx5ZZ0FQoM1,59,[],32626
Rajesh Singpuria,spotify:artist:2IJqXzCDNhWzrLVEghmo7I,0,[],1
Sister Bliss,spotify:artist:4tc9NREea7ncB7JzqdBsj5,45,[],7458
Janelle Monáe,spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,64,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'neo soul', 'r&b']",1453407
Godfather of Harlem,spotify:artist:6ss7NRk9Y2P9n8q1yH2HXA,36,[],29437
Zak Abel,spotify:artist:6Gk5hoM7eW8NSCYhICMDHw,64,"['uk contemporary r&b', 'uk pop']",160736
Jean Dawson,spotify:artist:7vNNmjV14SKQzlQAEg0BXP,50,"['indie hip hop', 'modern indie pop']",165971
Mckenna Grace,spotify:artist:1ZjXhESKpjsv31L7ykuJBE,47,[],110462
Vylan,spotify:artist:7umEfCqBrgniB3idU2pv1D,3,[],94
Fujii Kaze,spotify:artist:6bDWAcdtVR3WHz2xtiIPUi,71,['japanese teen pop'],3252185
Prince Fox,spotify:artist:1nf5yEVCfMbqm1OCYpntBT,31,"['nyc pop', 'pop edm']",60025
Alice Chater,spotify:artist:6MwwUAN4kN0umzSH7w6y93,36,['uk pop'],48113
The Boy Next Door,spotify:artist:4QfOh8rJ0OddhhXHD5QyWs,42,['basshall'],9284
Rayane & Rafaela,spotify:artist:7hiUUv81g2TwR7AyoRduYJ,56,['sertanejo pop'],102319
Vikkstar,spotify:artist:3wE6Lb4RCyPMoXsnXV0ZPC,56,[],44022
ItsTheReal,spotify:artist:611onRD27ZZuyeKzDlspon,4,[],478
Yotuel,spotify:artist:3IzFiozYX6N0Qoz0drX8w8,54,[],21615
Tokischa,spotify:artist:2p4aN0Uxkk3iT3HK0cJ2cJ,72,"['rap latina', 'trap dominicano']",1146267
GIMS,spotify:artist:0GOx72r5AAEKRGQFn3xqXK,73,"['french hip hop', 'french pop', 'r&b francais', 'rap conscient']",4310713
Spencer Ludwig,spotify:artist:6miuYP0AovZaaKpRFaDQMQ,30,"['bossbeat', 'la pop']",9953
SIN,spotify:artist:2i5iThI7dEkgZVYAksSIFJ,20,[],1375
EMJAY,spotify:artist:5TtCVmeuicGu9EIwiFQcyn,48,"['r&b en espanol', 'urbano mexicano']",35960
L-Gante,spotify:artist:4YYxffPVDFe9XoqqbRW6Bq,63,['cumbia 420'],2265114
Noga Erez,spotify:artist:5VwCIS8jdx9ZHjApLFNrTZ,52,"['israeli hip hop', 'israeli indie']",260896
Kamer,spotify:artist:7D5EvFA9f5iY0VqeU4OJtc,2,[],27
HARDY,spotify:artist:5QNm7E7RU2m64l6Gliu8Oy,73,"['contemporary country', 'modern country pop']",931595
Gary Gordon,spotify:artist:4ckXqalbLQR0rQONWfWQ4g,0,[],34
Amandla Stenberg,spotify:artist:0DK7ZkQ9RydhZnOhI6j6Ck,31,[],19143
Kay One,spotify:artist:6VjbeCqoayiHYnefrisskv,47,[],358531
Niq,spotify:artist:7kzegWFnd2Kmj6gNNLhE9K,7,[],542
Big Wild,spotify:artist:0PxzGnCYBpSuaI49OR94cA,56,['vapor soul'],270041
ENHYPEN,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,77,"['anime', 'k-pop boy group']",8762711
Dom Dolla,spotify:artist:205i7E8fNVfojowcQSfK9m,67,"['australian house', 'deep groove house', 'house']",393336
Eix,spotify:artist:384MqcXCGGFh9UcjI5Tpc5,53,"['reggaeton flow', 'trap latino', 'urbano latino']",48761
SiAngie Twins,spotify:artist:4QzDJqtBiAvJKy0y4hIj9n,14,['salsa puertorriquena'],25927
Cazzu,spotify:artist:6w3SkAHYPsQ1bxV7VDlG5y,70,"['argentine hip hop', 'rap latina', 'reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",6885998
HAYLA,spotify:artist:4yX6mpMyBGf9UfvBB8JJrc,64,[],27450
Amaarae,spotify:artist:21UPYSRWFKwtqvSAnFnSvS,64,"['afro r&b', 'afrobeats', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop']",382375
Nadine Velazquez,spotify:artist:3jLnJLJwjNE0GAyUYYeZqu,11,[],328
James Carter,spotify:artist:5344K3N7rx7kw1HjO8psuq,64,"['pop dance', 'uk dance']",46807
Famous Dex,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,54,"['chicago rap', 'drill', 'rap', 'trap']",2468059
Leo Birenberg & Zach Robinson,spotify:artist:1jesNA0xWqXtanMVTB1EMp,34,[],6247
Black Coffee,spotify:artist:6wMr4zKPrrR0UVz08WtUWc,61,"['south african house', 'south african pop', 'south african pop dance']",1154812
Iconz,spotify:artist:7evouVa0XfhlsKBjU5Q8W1,25,[],1063
Breathe Music WA,spotify:artist:0xnVF5IVgHJCkvE8eoVAqF,8,[],145
glichery,spotify:artist:7xD76cR2sg2mAH29zBGnks,58,['gym phonk'],85402
Geenaro & Ghana Beats,spotify:artist:6QJo3m62pMHNWqSwgwt2qz,53,[],5324
Trixie Mattel,spotify:artist:33hAj1SghVYxDAxZxNDcyc,42,"['queer country', 'strut']",151874
Bandmanrill,spotify:artist:2SyMN1PdSuQpZgrYXrkai1,47,['new jersey underground rap'],69412
Cordae,spotify:artist:0huGjMyP507tBCARyzSkrv,63,"['hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",2007331
Lewie,spotify:artist:7tvCXmeh7MlNtmfKMN2H8Q,23,[],2754
Nick Cannon,spotify:artist:480i0t8YiGc2aoOR6BeLAb,31,[],67774
Bero 030,spotify:artist:27vWM8kalpmXmgyTD2ZeSf,23,[],314
Yeyo,spotify:artist:5KWQms4jSjzMC3P9cJUP9L,59,"['perreo', 'urbano mexicano']",30536
Bonobo,spotify:artist:0cmWgDlu9CwTgxPhf403hb,60,"['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop']",1381071
Calice Boyz,spotify:artist:6dD4JdEJ1Dsn9lRAhXlIPc,0,[],13
Jake Owen,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,64,"['contemporary country', 'country', 'country road']",1889675
FTO Sett,spotify:artist:6STK8LKh7Lhr3t75x5iE7d,42,['memphis hip hop'],39566
Betsy,spotify:artist:58FAQGIDRMXK5AsxJu9YNp,26,['uk pop'],11543
Alina Eremia,spotify:artist:6cpj6MeLF0pLx34Un9Bpj3,46,['romanian pop'],207242
Doc G,spotify:artist:3irbLaMW9dObxbD62PvPOB,17,[],448
Ananya Birla,spotify:artist:7snhzmuew8iLEDxMIhOU1P,38,['desi pop'],45576
Shubham Shirule,spotify:artist:6beOaVvPVwBvJMHZZox3p1,25,[],322
NSJ,spotify:artist:20yjvf2jPCLk4A4cLxYiNo,14,[],127
Daviles de Novelda,spotify:artist:6E94QKXZv8BbO6QQJxcxLI,60,"['flamenco urbano', 'pop flamenco']",267183
Ingratax,spotify:artist:62YF0FglEltB3CnVIjoko8,56,"['concurso de talentos argentino', 'latin viral pop', 'urbano mexicano']",523219
Chiko Alfa,spotify:artist:6fDFw5ZF2hKa52oH1enbks,49,[],76064
Nba Afro,spotify:artist:38gvwnfOC4QS1fdSYOW3lj,12,[],138
IDRIS,spotify:artist:0Dc2rdPzleezxhvQhQbXuS,52,['uk tech house'],134899
Eliza Rose,spotify:artist:4XC335ouK6pXyq4QiIb8bP,60,['house'],61417
Scott Storch,spotify:artist:4hadtPX6kKntrnA87Zdy01,39,[],16376
Ashley Campbell,spotify:artist:49mvmawPDTzmEaEPY5z0ew,31,[],12698
Sky Rompiendo,spotify:artist:51XrH5fQP2oIQynuKxSWcW,70,"['trap latino', 'urbano latino']",181505
Blood Orange,spotify:artist:6LEeAFiJF8OuPx747e1wxR,62,"['alternative r&b', 'art pop', 'escape room', 'indie soul', 'indietronica', 'metropopolis']",884203
Pheelz,spotify:artist:5Jv1MsZBh0sqokFq7pU8Xg,57,"['afrobeats', 'nigerian pop']",437891
SwitchOTR,spotify:artist:6Xz6ZnGZZ1KKct4jTyKKZv,48,"['chill drill', 'melodic drill', 'r&drill']",107706
KSI,spotify:artist:1nzgtKYFckznkcVMR3Gg4z,56,"['social media pop', 'uk hip hop']",2466348
XanMan,spotify:artist:1cyidXIhLIwg1WAEm7rJQP,39,['dmv rap'],56980
Ro James,spotify:artist:7r2oyrNc0YjSC7hZL87V0Y,41,"['neo soul', 'pop r&b', 'r&b']",280675
RM,spotify:artist:2auC28zjQyVTsiZKNgPRGs,77,['k-rap'],16589609
CRUCIFIX,spotify:artist:3TZlqrpMAxc0nR7jKggeyh,46,"['country rap', 'redneck']",69155
Lil Gnar,spotify:artist:3EIX8WuD9ybB4ruz0MSilB,52,"['atl hip hop', 'melodic rap']",590131
Silvestre Dangond,spotify:artist:3OcvS8PzSGYMBvLdzY6g3e,65,"['colombian pop', 'vallenato', 'vallenato moderno']",4685545
Louis The Child,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,57,"['edm', 'electropop', 'vapor soul']",474513
Brooke Valentine,spotify:artist:0yqDXjskTQI1nj9bH6W9Ze,28,"['hip pop', 'r&b', 'urban contemporary']",270676
Joey Majors,spotify:artist:00G8omeTs5cSEXHhmwAfIw,16,[],7233
Alex Favela,spotify:artist:5TcnuUD5MHBfd1cO4kweWD,64,['corrido'],154364
Dillon Francis,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,59,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",1125630
Barry Wordsworth,spotify:artist:5sjJnaI3YhaO8KylpJk3gN,49,"['classical performance', 'orchestral performance']",2046
DJ Storm,spotify:artist:42FIRHOimDjc3uQrjxuEFh,27,[],2447
Manny Megz,spotify:artist:2WidFQxqT78Fx2kF44gSzb,9,[],641
